frontDesc,category_id,category_name,superCategoryId,colorNum,counterPrice,item_id,primaryPicUrl,name,simpleDesc,retailPrice,sellVolume,material,style,comment
运动生活两相宜,109202000,Yessing上装,1010000,0,299,1663055,https://yanxuan.nosdn.127.net/8a1775c8c1933de047112a3325cc6d8f.jpg,陈立农同款Yessing男式印花连帽卫衣,纯色印花，精致棉感卫衣,299,485,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,229,1623020,https://yanxuan.nosdn.127.net/8fb26f2defabecd2815b7e5de5e30eb4.jpg,Yessing女式高支高密半开襟卫衣,半开襟，潮流的标志设计,209,3179,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,299,1662043,https://yanxuan.nosdn.127.net/1849dc034460d82c2f87ae14535960e1.jpg,陈立农同款Yessing男式棉质螺纹卫衣,【农农同款】活力青春范,299,400,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,259,1622021,https://yanxuan.nosdn.127.net/222eebe82c60bae7662af0e33902f221.jpg,Yessing女式活力撞色连帽卫衣,复古风潮，流行配色,259,1827,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,499,1587013,https://yanxuan.nosdn.127.net/63d11cafe3d9afef09f82d181672b0d1.jpg,Yessing女式潮流假两件拼接夹克,高级拼接设计，层次美感,399,3516,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,549,1587015,https://yanxuan.nosdn.127.net/f927f5567e436eac334168f721fff7d2.jpg,Yessing女式中长款潮流连帽风衣,静有女神气场，动如公主般甜美,499,2177,,,质量上乘 漂亮精致 很舒服
运动生活两相宜,109202000,Yessing上装,1010000,0,469,1587023,https://yanxuan.nosdn.127.net/3907603443f1cf93d5d10121019f8ca4.jpg,Yessing男式中长款廓形连帽风衣,【陈立农同款】廓形感塑造帅气风度,469,3606,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,699,1586010,https://yanxuan.nosdn.127.net/15966d5932e85bcc9456473b0ab4cf32.jpg,Yessing男式中长款时尚运动连帽风衣,【明星同款】把凉风细雨通通拒之衣外,599,2416,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,459,1587017,https://yanxuan.nosdn.127.net/5ea4499fb61435fa3d2f2771b0d990d5.jpg,Yessing女式潮范两穿连衣裙风衣,秋季立领风衣裙，女神范,459,1358,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,259,1664011,https://yanxuan.nosdn.127.net/841473326588ba0e4613cc2b8a6e47f7.jpg,【张一山推荐】男式高质感廓形开衫外套,【张一山推荐】硬朗廓形也可清新扑面,229,5005,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,259,1665013,https://yanxuan.nosdn.127.net/5303b84e93b5e083b538527365e1c241.jpg,【谭松韵同款】女式廓形轻运动开衫外套,秋季优选外套，舒适好看,229,2133,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,499,1586003,https://yanxuan.nosdn.127.net/6144f70b4178985dfb666a4cd2fff8b8.jpg,Yessing男式两穿双面夹克,两面可穿，两种风格,449,2581,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,459,1586012,https://yanxuan.nosdn.127.net/2ec129604ac6f657e9f72edcb6be3353.jpg,Yessing男式短款防风防泼水连帽风衣,商务运动风衣，防风防泼水,399,3750,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,259,1643001,https://yanxuan.nosdn.127.net/bba6887e849052cc46f4e59b01dacac3.png,女式一体织运动生活两穿长袖衫,时尚运动+优雅打底，舒适两穿衣,209,1479,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,279,1642008,https://yanxuan.nosdn.127.net/13cc966b065159a8977a50bcf7af61b2.png,男式一体织生活运动两穿长袖衫,秋冬运动+优雅打底，优雅两穿衣,229,1255,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,299,3419057,https://yanxuan.nosdn.127.net/d0c25aa951caecc7e69e6821552d4adc.jpg,女式轻复古运动套装（可单买）,简约复古风，引领风潮,299,929,,,
运动生活两相宜,109202000,Yessing上装,1010000,0,299,3420073,https://yanxuan.nosdn.127.net/a2aaa2b62b2cb03d5d06791a7a76f1b9.jpg,男式轻复古运动套装（可单买）,简约复古风，舒适好看,299,925,,,
夏季泳池必备,109214005,泳装,1010000,2,59,1517012,https://yanxuan.nosdn.127.net/2c7c9b473afa4a7b6607b5874ff06a8f.png,男式基础泳裤,耐穿专业，驰骋水中的助推器,29,27,,,质量上乘 性价比高 很舒服 尺寸合适 做工精良 漂亮精致 有效实用 弹性不错
夏季泳池必备,109214005,泳装,1010000,0,319,1487003,https://yanxuan.nosdn.127.net/e44b475e956232bf528b1975d612df26.png,女式修身网纱裙式泳衣,像穿连衣裙那样穿泳衣,139,26,花边：84%锦纶 16%氨纶 面料1:80%锦纶 20%氨纶 面料2:82%锦纶 18%氨纶 里料:92%聚酯纤维 8%氨纶,,漂亮精致 显瘦 质量上乘 尺寸合适 性价比高 款式不错 很舒服 颜色好看
夏季泳池必备,109214005,泳装,1010000,2,289,1487002,https://yanxuan.nosdn.127.net/c9b016c752a4e75c2155c6684d7833bb.png,女式裙式印花泳衣,显瘦藏肉，含蓄的小性感,129,1385,面料1:81%锦纶 19%氨纶 面料2:78%锦纶 22%氨纶 里料1:100%聚酯纤维 里料2:92%聚酯纤维 8%氨纶,,质量上乘 漂亮精致 颜色好看 显瘦 尺寸合适 性价比高 款式不错
夏季泳池必备,109214005,泳装,1010000,0,279,1486002,https://yanxuan.nosdn.127.net/75aec11a20ff7d56f1049f8b9f243f2d.png,女式分体裙式泳衣,惊艳出场，收割回头率,119,2318,文胸：面料80%锦纶 20%氨纶 里料92%聚酯纤维 8%氨纶 小裤：花边84%锦纶 16氨纶 面料80%锦纶 20%氨纶 里料92%聚酯纤维 8%氨纶,,
贴合曲线,109214004,紧身裤,1010000,0,129,1451024,https://yanxuan.nosdn.127.net/562331f0fbd1fa7113c8caedbdd0f35c.png,女式镂空运动长裤,迈开步伐，双腿是律动的性感,99,3887,,,质量上乘 很舒服 弹性不错 漂亮精致 性价比高 显瘦 裤子不错 穿着不错
贴合曲线,109214004,紧身裤,1010000,0,249,1506018,https://yanxuan.nosdn.127.net/9abdf674ab4b7ead10312fa96d3d26a5.png,女式彩条修身运动裤,高弹修身，做奔跑的时髦精,185,1833,,,
贴合曲线,109214004,紧身裤,1010000,0,199,1440007,https://yanxuan.nosdn.127.net/8f9112c31e25b1145df907f7e7865405.png,女式炫彩反光运动裤,炫彩流光，让夜跑变得不一样,159,4408,,,
贴合曲线,109214004,紧身裤,1010000,0,129,1476017,https://yanxuan.nosdn.127.net/f72729f9612c091c7b5c67ef4d711491.png,升级版女式百搭塑形紧身长裤,值得一见钟情的运动伴侣,129,544,,,质量上乘 很舒服 性价比高 尺寸合适 显瘦
