,conditionDay,conditionIdDay,conditionIdNight,conditionNight,humidity,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDegreesDay,windDegreesNight,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
14,雨,8,8,雨,89,WaningGibbous,2019-07-18 20:23:00,2019-07-18 06:44:00,2019-07-18,2019-07-18 05:50:00,2019-07-18 19:13:00,30,27,2019-07-05 16:13:00,180,180,南风,南风,3,3,4.4,4.4,1000,东莞市,广东省
15,雨,8,8,雨,88,WaningGibbous,2019-07-19 21:03:00,2019-07-19 07:36:00,2019-07-19,2019-07-19 05:50:00,2019-07-19 19:13:00,30,27,2019-07-05 16:13:00,225,180,西南风,南风,3,3,4.4,4.4,1000,东莞市,广东省
16,多云,1,31,多云,81,WaxingCrescent,2019-07-04 07:02:00,2019-07-04 20:45:00,2019-07-04,2019-07-04 05:46:00,2019-07-04 19:15:00,33,26,2019-07-04 23:06:00,315,315,西北风,西北风,1,1,0.9,0.9,1002,中山市,广东省
17,多云,1,31,多云,80,WaxingCrescent,2019-07-05 08:07:00,2019-07-05 21:38:00,2019-07-05,2019-07-05 05:47:00,2019-07-05 19:15:00,33,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
18,多云,1,31,多云,83,WaxingCrescent,2019-07-06 09:13:00,2019-07-06 22:26:00,2019-07-06,2019-07-06 05:47:00,2019-07-06 19:15:00,33,27,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
19,阵雨,3,31,多云,85,WaxingCrescent,2019-07-07 10:16:00,2019-07-07 23:11:00,2019-07-07,2019-07-07 05:48:00,2019-07-07 19:15:00,33,28,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
20,阵雨,3,33,阵雨,83,WaxingCrescent,2019-07-08 11:18:00,2019-07-08 23:52:00,2019-07-08,2019-07-08 05:48:00,2019-07-08 19:15:00,34,28,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
21,阵雨,3,33,阵雨,82,First,2019-07-09 12:17:00,2019-07-09 00:33:00,2019-07-09,2019-07-09 05:48:00,2019-07-09 19:15:00,34,27,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
22,阵雨,3,33,阵雨,82,WaxingGibbous,2019-07-10 13:16:00,2019-07-10 00:33:00,2019-07-10,2019-07-10 05:49:00,2019-07-10 19:15:00,33,27,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
23,阵雨,3,33,阵雨,81,WaxingGibbous,2019-07-11 14:14:00,2019-07-11 01:13:00,2019-07-11,2019-07-11 05:49:00,2019-07-11 19:15:00,33,27,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1002,中山市,广东省
24,雨,8,2,阴,81,WaxingGibbous,2019-07-12 15:11:00,2019-07-12 01:54:00,2019-07-12,2019-07-12 05:49:00,2019-07-12 19:15:00,32,28,2019-07-05 16:13:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,1002,中山市,广东省
25,雨,8,2,阴,82,WaxingGibbous,2019-07-13 16:09:00,2019-07-13 02:36:00,2019-07-13,2019-07-13 05:50:00,2019-07-13 19:14:00,32,28,2019-07-05 16:13:00,225,225,西南风,西南风,4-5,3-4,8.05,5.6,1002,中山市,广东省
26,雨,8,8,雨,84,WaxingGibbous,2019-07-14 17:05:00,2019-07-14 03:22:00,2019-07-14,2019-07-14 05:50:00,2019-07-14 19:14:00,32,28,2019-07-05 16:13:00,225,225,西南风,西南风,4-5,3,8.05,4.4,1002,中山市,广东省
27,雨,8,8,雨,83,WaxingGibbous,2019-07-15 17:59:00,2019-07-15 04:10:00,2019-07-15,2019-07-15 05:51:00,2019-07-15 19:14:00,31,29,2019-07-05 16:13:00,225,225,西南风,西南风,3,3,4.4,4.4,1002,中山市,广东省
28,雨,8,8,雨,83,WaxingGibbous,2019-07-16 18:51:00,2019-07-16 05:01:00,2019-07-16,2019-07-16 05:51:00,2019-07-16 19:14:00,31,28,2019-07-05 16:13:00,225,225,西南风,西南风,3-4,3,5.6,4.4,1002,中山市,广东省
29,雨,8,8,雨,83,Full,2019-07-17 19:39:00,2019-07-17 05:53:00,2019-07-17,2019-07-17 05:52:00,2019-07-17 19:14:00,30,28,2019-07-05 16:13:00,225,180,西南风,南风,3-4,3-4,5.6,5.6,1002,中山市,广东省
30,雨,8,8,雨,82,WaningGibbous,2019-07-18 20:23:00,2019-07-18 06:46:00,2019-07-18,2019-07-18 05:52:00,2019-07-18 19:13:00,30,28,2019-07-05 16:13:00,225,180,西南风,南风,3-4,3,5.6,4.4,1002,中山市,广东省
31,雨,8,8,雨,82,WaningGibbous,2019-07-19 21:04:00,2019-07-19 07:38:00,2019-07-19,2019-07-19 05:52:00,2019-07-19 19:13:00,30,28,2019-07-05 16:13:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,1002,中山市,广东省
32,阵雨,3,31,多云,87,WaxingCrescent,2019-07-04 06:46:00,2019-07-04 20:33:00,2019-07-04,2019-07-04 05:31:00,2019-07-04 19:05:00,31,25,2019-07-04 23:06:00,315,315,西北风,西北风,1,1,0.9,0.9,1004,潮州市,广东省
33,阵雨,3,33,阵雨,80,WaxingCrescent,2019-07-05 07:52:00,2019-07-05 21:26:00,2019-07-05,2019-07-05 05:32:00,2019-07-05 19:05:00,32,25,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
34,阵雨,3,33,阵雨,85,WaxingCrescent,2019-07-06 08:58:00,2019-07-06 22:14:00,2019-07-06,2019-07-06 05:32:00,2019-07-06 19:05:00,32,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
35,阵雨,3,33,阵雨,87,WaxingCrescent,2019-07-07 10:02:00,2019-07-07 22:58:00,2019-07-07,2019-07-07 05:32:00,2019-07-07 19:04:00,33,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
36,阵雨,3,33,阵雨,85,WaxingCrescent,2019-07-08 11:04:00,2019-07-08 23:39:00,2019-07-08,2019-07-08 05:33:00,2019-07-08 19:04:00,32,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
37,阵雨,3,33,阵雨,85,First,2019-07-09 12:04:00,2019-07-09 00:19:00,2019-07-09,2019-07-09 05:33:00,2019-07-09 19:04:00,31,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
38,阵雨,3,33,阵雨,88,WaxingGibbous,2019-07-10 13:03:00,2019-07-10 00:19:00,2019-07-10,2019-07-10 05:33:00,2019-07-10 19:04:00,30,25,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
39,阵雨,3,33,阵雨,88,WaxingGibbous,2019-07-11 14:01:00,2019-07-11 00:59:00,2019-07-11,2019-07-11 05:34:00,2019-07-11 19:04:00,31,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1004,潮州市,广东省
40,雨,8,8,雨,85,WaxingGibbous,2019-07-12 14:59:00,2019-07-12 01:39:00,2019-07-12,2019-07-12 05:34:00,2019-07-12 19:04:00,31,26,2019-07-05 16:12:00,225,225,西南风,西南风,3,3,4.4,4.4,1004,潮州市,广东省
41,雨,8,8,雨,83,WaxingGibbous,2019-07-13 15:57:00,2019-07-13 02:21:00,2019-07-13,2019-07-13 05:35:00,2019-07-13 19:04:00,31,26,2019-07-05 16:12:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,1004,潮州市,广东省
42,雨,8,8,雨,83,WaxingGibbous,2019-07-14 16:54:00,2019-07-14 03:07:00,2019-07-14,2019-07-14 05:35:00,2019-07-14 19:04:00,30,26,2019-07-05 16:12:00,225,225,西南风,西南风,3-4,3,5.6,4.4,1004,潮州市,广东省
43,雨,8,8,雨,84,WaxingGibbous,2019-07-15 17:48:00,2019-07-15 03:55:00,2019-07-15,2019-07-15 05:36:00,2019-07-15 19:03:00,30,26,2019-07-05 16:12:00,225,180,西南风,南风,3,3,4.4,4.4,1004,潮州市,广东省
44,雨,8,8,雨,85,WaxingGibbous,2019-07-16 18:40:00,2019-07-16 04:45:00,2019-07-16,2019-07-16 05:36:00,2019-07-16 19:03:00,28,25,2019-07-05 16:12:00,180,90,南风,东风,3,3,4.4,4.4,1004,潮州市,广东省
45,雨,8,8,雨,86,Full,2019-07-17 19:28:00,2019-07-17 05:37:00,2019-07-17,2019-07-17 05:36:00,2019-07-17 19:03:00,27,25,2019-07-05 16:12:00,180,180,南风,南风,3,3,4.4,4.4,1004,潮州市,广东省
46,雨,8,8,雨,86,WaningGibbous,2019-07-18 20:12:00,2019-07-18 06:30:00,2019-07-18,2019-07-18 05:37:00,2019-07-18 19:03:00,29,26,2019-07-05 16:12:00,225,225,西南风,西南风,3,3,4.4,4.4,1004,潮州市,广东省
47,雨,8,8,雨,87,WaningGibbous,2019-07-19 20:52:00,2019-07-19 07:23:00,2019-07-19,2019-07-19 05:37:00,2019-07-19 19:02:00,28,26,2019-07-05 16:12:00,225,225,西南风,西南风,3,3,4.4,4.4,1004,潮州市,广东省
48,阵雨,3,31,多云,87,WaxingCrescent,2019-07-04 06:48:00,2019-07-04 20:34:00,2019-07-04,2019-07-04 05:32:00,2019-07-04 19:05:00,31,26,2019-07-04 23:06:00,315,315,西北风,西北风,1,1,0.9,0.9,1008,揭阳市,广东省
49,阵雨,3,31,多云,80,WaxingCrescent,2019-07-05 07:53:00,2019-07-05 21:27:00,2019-07-05,2019-07-05 05:33:00,2019-07-05 19:05:00,32,25,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
50,阵雨,3,33,阵雨,85,WaxingCrescent,2019-07-06 08:59:00,2019-07-06 22:15:00,2019-07-06,2019-07-06 05:33:00,2019-07-06 19:05:00,33,26,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
51,阵雨,3,33,阵雨,87,WaxingCrescent,2019-07-07 10:03:00,2019-07-07 22:59:00,2019-07-07,2019-07-07 05:34:00,2019-07-07 19:05:00,33,26,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
52,阵雨,3,33,阵雨,85,WaxingCrescent,2019-07-08 11:05:00,2019-07-08 23:40:00,2019-07-08,2019-07-08 05:34:00,2019-07-08 19:05:00,33,26,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
53,阵雨,3,33,阵雨,85,First,2019-07-09 12:05:00,2019-07-09 00:20:00,2019-07-09,2019-07-09 05:34:00,2019-07-09 19:05:00,33,25,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
54,阵雨,3,33,阵雨,88,WaxingGibbous,2019-07-10 13:04:00,2019-07-10 00:20:00,2019-07-10,2019-07-10 05:35:00,2019-07-10 19:05:00,32,25,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
55,阵雨,3,33,阵雨,88,WaxingGibbous,2019-07-11 14:02:00,2019-07-11 01:00:00,2019-07-11,2019-07-11 05:35:00,2019-07-11 19:05:00,34,27,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1008,揭阳市,广东省
56,雨,8,8,雨,85,WaxingGibbous,2019-07-12 15:00:00,2019-07-12 01:40:00,2019-07-12,2019-07-12 05:36:00,2019-07-12 19:05:00,32,26,2019-07-05 16:13:00,225,225,西南风,西南风,3-4,3,5.6,4.4,1008,揭阳市,广东省
57,雨,8,8,雨,83,WaxingGibbous,2019-07-13 15:58:00,2019-07-13 02:23:00,2019-07-13,2019-07-13 05:36:00,2019-07-13 19:05:00,31,27,2019-07-05 16:13:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,1008,揭阳市,广东省
58,雨,8,8,雨,83,WaxingGibbous,2019-07-14 16:54:00,2019-07-14 03:08:00,2019-07-14,2019-07-14 05:36:00,2019-07-14 19:04:00,30,26,2019-07-05 16:13:00,225,225,西南风,西南风,3-4,3,5.6,4.4,1008,揭阳市,广东省
59,雨,8,8,雨,84,WaxingGibbous,2019-07-15 17:49:00,2019-07-15 03:56:00,2019-07-15,2019-07-15 05:37:00,2019-07-15 19:04:00,30,27,2019-07-05 16:13:00,225,225,西南风,西南风,3,3,4.4,4.4,1008,揭阳市,广东省
60,雨,8,8,雨,85,WaxingGibbous,2019-07-16 18:41:00,2019-07-16 04:46:00,2019-07-16,2019-07-16 05:37:00,2019-07-16 19:04:00,28,26,2019-07-05 16:13:00,270,135,西风,东南风,3,3,4.4,4.4,1008,揭阳市,广东省
61,雨,8,8,雨,86,Full,2019-07-17 19:29:00,2019-07-17 05:39:00,2019-07-17,2019-07-17 05:38:00,2019-07-17 19:04:00,28,25,2019-07-05 16:13:00,180,225,南风,西南风,3,3,4.4,4.4,1008,揭阳市,广东省
62,雨,8,8,雨,86,WaningGibbous,2019-07-18 20:13:00,2019-07-18 06:32:00,2019-07-18,2019-07-18 05:38:00,2019-07-18 19:03:00,29,26,2019-07-05 16:13:00,225,225,西南风,西南风,3,3,4.4,4.4,1008,揭阳市,广东省
63,雨,8,8,雨,87,WaningGibbous,2019-07-19 20:53:00,2019-07-19 07:24:00,2019-07-19,2019-07-19 05:39:00,2019-07-19 19:03:00,28,26,2019-07-05 16:13:00,225,225,西南风,西南风,3,3,4.4,4.4,1008,揭阳市,广东省
64,阵雨,3,31,多云,90,WaxingCrescent,2019-07-04 07:07:00,2019-07-04 20:51:00,2019-07-04,2019-07-04 05:51:00,2019-07-04 19:21:00,34,25,2019-07-04 23:05:00,315,315,西北风,西北风,1,1,0.9,0.9,1014,云浮市,广东省
65,阵雨,3,31,多云,89,WaxingCrescent,2019-07-05 08:12:00,2019-07-05 21:44:00,2019-07-05,2019-07-05 05:51:00,2019-07-05 19:21:00,34,25,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
66,多云,1,31,多云,92,WaxingCrescent,2019-07-06 09:18:00,2019-07-06 22:32:00,2019-07-06,2019-07-06 05:52:00,2019-07-06 19:21:00,35,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
67,阵雨,3,33,阵雨,91,WaxingCrescent,2019-07-07 10:21:00,2019-07-07 23:17:00,2019-07-07,2019-07-07 05:52:00,2019-07-07 19:21:00,34,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
68,多云,1,33,阵雨,91,WaxingCrescent,2019-07-08 11:23:00,2019-07-08 23:58:00,2019-07-08,2019-07-08 05:53:00,2019-07-08 19:21:00,34,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
69,阵雨,3,33,阵雨,93,First,2019-07-09 12:23:00,2019-07-09 00:38:00,2019-07-09,2019-07-09 05:53:00,2019-07-09 19:21:00,33,25,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
70,阵雨,3,31,多云,94,WaxingGibbous,2019-07-10 13:22:00,2019-07-10 00:38:00,2019-07-10,2019-07-10 05:53:00,2019-07-10 19:21:00,32,25,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
71,多云,1,31,多云,93,WaxingGibbous,2019-07-11 14:20:00,2019-07-11 01:18:00,2019-07-11,2019-07-11 05:54:00,2019-07-11 19:21:00,34,27,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1014,云浮市,广东省
72,雨,8,2,阴,91,WaxingGibbous,2019-07-12 15:17:00,2019-07-12 01:59:00,2019-07-12,2019-07-12 05:54:00,2019-07-12 19:21:00,32,26,2019-07-05 16:12:00,225,225,西南风,西南风,3,3,4.4,4.4,1014,云浮市,广东省
73,雨,8,2,阴,91,WaxingGibbous,2019-07-13 16:15:00,2019-07-13 02:41:00,2019-07-13,2019-07-13 05:55:00,2019-07-13 19:21:00,33,26,2019-07-05 16:12:00,225,180,西南风,南风,3,3,4.4,4.4,1014,云浮市,广东省
74,雨,8,8,雨,90,WaxingGibbous,2019-07-14 17:11:00,2019-07-14 03:27:00,2019-07-14,2019-07-14 05:55:00,2019-07-14 19:20:00,32,25,2019-07-05 16:12:00,225,180,西南风,南风,3,3,4.4,4.4,1014,云浮市,广东省
75,雨,8,8,雨,92,WaxingGibbous,2019-07-15 18:06:00,2019-07-15 04:15:00,2019-07-15,2019-07-15 05:55:00,2019-07-15 19:20:00,30,26,2019-07-05 16:12:00,0,135,北风,东南风,3,3,4.4,4.4,1014,云浮市,广东省
76,雨,8,8,雨,93,WaxingGibbous,2019-07-16 18:58:00,2019-07-16 05:06:00,2019-07-16,2019-07-16 05:56:00,2019-07-16 19:20:00,28,25,2019-07-05 16:12:00,180,225,南风,西南风,3,3,4.4,4.4,1014,云浮市,广东省
77,雨,8,8,雨,92,Full,2019-07-17 19:46:00,2019-07-17 05:58:00,2019-07-17,2019-07-17 05:56:00,2019-07-17 19:20:00,29,25,2019-07-05 16:12:00,180,180,南风,南风,3,3,4.4,4.4,1014,云浮市,广东省
78,雨,8,8,雨,93,WaningGibbous,2019-07-18 20:30:00,2019-07-18 06:51:00,2019-07-18,2019-07-18 05:57:00,2019-07-18 19:20:00,29,25,2019-07-05 16:12:00,135,135,东南风,东南风,3,3,4.4,4.4,1014,云浮市,广东省
79,雨,8,8,雨,93,WaningGibbous,2019-07-19 21:10:00,2019-07-19 07:43:00,2019-07-19,2019-07-19 05:57:00,2019-07-19 19:19:00,30,25,2019-07-05 16:12:00,180,180,南风,南风,3,3,4.4,4.4,1014,云浮市,广东省
80,多云,1,31,多云,74,WaxingCrescent,2019-07-04 07:20:00,2019-07-04 20:53:00,2019-07-04,2019-07-04 06:04:00,2019-07-04 19:22:00,35,26,2019-07-04 23:06:00,315,315,西北风,西北风,1,1,0.9,0.9,1020,海口市,海南省
81,多云,1,31,多云,72,WaxingCrescent,2019-07-05 08:24:00,2019-07-05 21:47:00,2019-07-05,2019-07-05 06:04:00,2019-07-05 19:22:00,35,26,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
82,多云,1,31,多云,74,WaxingCrescent,2019-07-06 09:29:00,2019-07-06 22:36:00,2019-07-06,2019-07-06 06:04:00,2019-07-06 19:22:00,35,26,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
83,多云,1,31,多云,75,WaxingCrescent,2019-07-07 10:31:00,2019-07-07 23:22:00,2019-07-07,2019-07-07 06:05:00,2019-07-07 19:22:00,36,26,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
84,多云,1,31,多云,75,WaxingCrescent,2019-07-08 11:32:00,2019-07-08 00:05:00,2019-07-08,2019-07-08 06:05:00,2019-07-08 19:22:00,35,27,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
85,多云,1,31,多云,74,First,2019-07-09 12:30:00,2019-07-09 00:05:00,2019-07-09,2019-07-09 06:05:00,2019-07-09 19:22:00,36,27,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
86,雷阵雨,4,31,多云,75,WaxingGibbous,2019-07-10 13:27:00,2019-07-10 00:46:00,2019-07-10,2019-07-10 06:06:00,2019-07-10 19:22:00,36,27,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
87,雷阵雨,4,4,雷阵雨,73,WaxingGibbous,2019-07-11 14:24:00,2019-07-11 01:27:00,2019-07-11,2019-07-11 06:06:00,2019-07-11 19:22:00,36,27,2019-07-05 16:06:00,45,45,东北风,东北风,2,2,2.4,2.4,1020,海口市,海南省
88,雨,8,31,多云,72,WaxingGibbous,2019-07-12 15:21:00,2019-07-12 02:09:00,2019-07-12,2019-07-12 06:07:00,2019-07-12 19:22:00,33,27,2019-07-05 16:12:00,225,180,西南风,南风,3,3-4,4.4,5.6,1020,海口市,海南省
89,阴,2,2,阴,70,WaxingGibbous,2019-07-13 16:17:00,2019-07-13 02:53:00,2019-07-13,2019-07-13 06:07:00,2019-07-13 19:22:00,34,28,2019-07-05 16:12:00,225,180,西南风,南风,3-4,3-4,5.6,5.6,1020,海口市,海南省
90,阴,2,8,雨,68,WaxingGibbous,2019-07-14 17:13:00,2019-07-14 03:39:00,2019-07-14,2019-07-14 06:07:00,2019-07-14 19:22:00,34,29,2019-07-05 16:12:00,225,180,西南风,南风,3-4,3-4,5.6,5.6,1020,海口市,海南省
91,阴,2,8,雨,69,WaxingGibbous,2019-07-15 18:07:00,2019-07-15 04:28:00,2019-07-15,2019-07-15 06:08:00,2019-07-15 19:22:00,34,29,2019-07-05 16:12:00,225,180,西南风,南风,3,3,4.4,4.4,1020,海口市,海南省
92,雨,8,8,雨,70,WaxingGibbous,2019-07-16 18:59:00,2019-07-16 05:19:00,2019-07-16,2019-07-16 06:08:00,2019-07-16 19:21:00,33,28,2019-07-05 16:12:00,225,180,西南风,南风,3,3,4.4,4.4,1020,海口市,海南省
93,雨,8,8,雨,71,Full,2019-07-17 19:47:00,2019-07-17 06:11:00,2019-07-17,2019-07-17 06:08:00,2019-07-17 19:21:00,32,28,2019-07-05 16:12:00,180,180,南风,南风,3,3-4,4.4,5.6,1020,海口市,海南省
94,雨,8,8,雨,72,WaningGibbous,2019-07-18 20:32:00,2019-07-18 07:03:00,2019-07-18,2019-07-18 06:09:00,2019-07-18 19:21:00,33,28,2019-07-05 16:12:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1020,海口市,海南省
95,雨,8,8,雨,72,WaningGibbous,2019-07-19 21:13:00,2019-07-19 07:55:00,2019-07-19,2019-07-19 06:09:00,2019-07-19 19:21:00,33,28,2019-07-05 16:12:00,135,180,东南风,南风,3-4,3-4,5.6,5.6,1020,海口市,海南省
96,多云,1,4,雷阵雨,86,WaxingCrescent,2019-07-04 07:26:00,2019-07-04 20:53:00,2019-07-04,2019-07-04 06:10:00,2019-07-04 19:22:00,33,27,2019-07-04 23:05:00,315,315,西北风,西北风,1,1,0.9,0.9,1022,三亚市,海南省
97,多云,1,31,多云,83,WaxingCrescent,2019-07-05 08:31:00,2019-07-05 21:48:00,2019-07-05,2019-07-05 06:11:00,2019-07-05 19:22:00,34,26,2019-07-05 16:05:00,45,45,东北风,东北风,2,2,2.4,2.4,1022,三亚市,海南省
98,多云,1,31,多云,88,WaxingCrescent,2019-07-06 09:34:00,2019-07-06 22:38:00,2019-07-06,2019-07-06 06:11:00,2019-07-06 19:22:00,33,28,2019-07-05 16:05:00,225,45,西南风,东北风,3-4,2,5.6,2.4,1022,三亚市,海南省
99,多云,1,31,多云,89,WaxingCrescent,2019-07-07 10:36:00,2019-07-07 23:24:00,2019-07-07,2019-07-07 06:11:00,2019-07-07 19:22:00,34,28,2019-07-05 16:05:00,225,45,西南风,东北风,3-4,2,5.6,2.4,1022,三亚市,海南省
