,conditionDay,conditionIdDay,conditionIdNight,conditionNight,humidity,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDegreesDay,windDegreesNight,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
623,雨,8,8,雨,49,Full,2019-05-19 19:29:00,2019-05-19 05:40:00,2019-05-19,2019-05-19 05:24:00,2019-05-19 19:02:00,28,20,2019-05-05 09:10:00,270,0,西风,北风,3,3,4.4,4.4,1286,南昌市,江西省
624,多云,1,31,多云,40,WaningCrescent,2019-05-04 04:34:00,2019-05-04 17:50:00,2019-05-04,2019-05-04 04:39:00,2019-05-04 18:39:00,21,8,2019-05-04 23:05:00,180,180,南风,南风,3-4,3,5.6,4.4,129,丹东市,辽宁省
625,阵雨,3,31,多云,44,New,2019-05-05 05:04:00,2019-05-05 18:54:00,2019-05-05,2019-05-05 04:38:00,2019-05-05 18:40:00,19,5,2019-05-05 09:05:00,0,0,北风,北风,5-6,3-4,10.8,5.6,129,丹东市,辽宁省
626,晴,0,30,晴,28,WaxingCrescent,2019-05-06 05:38:00,2019-05-06 19:59:00,2019-05-06,2019-05-06 04:37:00,2019-05-06 18:41:00,21,6,2019-05-05 09:05:00,0,0,北风,北风,3-4,3-4,5.6,5.6,129,丹东市,辽宁省
627,晴,0,30,晴,35,WaxingCrescent,2019-05-07 06:16:00,2019-05-07 21:04:00,2019-05-07,2019-05-07 04:36:00,2019-05-07 18:42:00,24,8,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,129,丹东市,辽宁省
628,多云,1,31,多云,45,WaxingCrescent,2019-05-08 07:02:00,2019-05-08 22:07:00,2019-05-08,2019-05-08 04:35:00,2019-05-08 18:43:00,25,8,2019-05-05 09:05:00,180,180,南风,南风,3,3,4.4,4.4,129,丹东市,辽宁省
629,晴,0,30,晴,60,WaxingCrescent,2019-05-09 07:54:00,2019-05-09 23:06:00,2019-05-09,2019-05-09 04:33:00,2019-05-09 18:44:00,22,9,2019-05-05 09:05:00,180,180,南风,南风,3-4,3,5.6,4.4,129,丹东市,辽宁省
630,晴,0,30,晴,69,WaxingCrescent,2019-05-10 08:54:00,2019-05-10 23:58:00,2019-05-10,2019-05-10 04:32:00,2019-05-10 18:45:00,21,9,2019-05-05 09:05:00,180,180,南风,南风,3-4,3,5.6,4.4,129,丹东市,辽宁省
631,晴,0,7,小雨,61,WaxingCrescent,2019-05-11 10:00:00,2019-05-11 00:44:00,2019-05-11,2019-05-11 04:31:00,2019-05-11 18:46:00,20,9,2019-05-05 09:05:00,180,315,南风,西北风,3-4,1,5.6,0.9,129,丹东市,辽宁省
632,雨,8,8,雨,67,First,2019-05-12 11:09:00,2019-05-12 00:44:00,2019-05-12,2019-05-12 04:30:00,2019-05-12 18:47:00,18,9,2019-05-05 09:11:00,180,315,南风,西北风,3-4,3,5.6,4.4,129,丹东市,辽宁省
633,晴,0,2,阴,47,WaxingGibbous,2019-05-13 12:20:00,2019-05-13 01:25:00,2019-05-13,2019-05-13 04:29:00,2019-05-13 18:48:00,20,9,2019-05-05 09:11:00,270,180,西风,南风,3,3,4.4,4.4,129,丹东市,辽宁省
634,雨,8,31,多云,57,WaxingGibbous,2019-05-14 13:31:00,2019-05-14 02:00:00,2019-05-14,2019-05-14 04:28:00,2019-05-14 18:49:00,19,11,2019-05-05 09:11:00,180,90,南风,东风,3,3,4.4,4.4,129,丹东市,辽宁省
635,阴,2,2,阴,48,WaxingGibbous,2019-05-15 14:41:00,2019-05-15 02:33:00,2019-05-15,2019-05-15 04:27:00,2019-05-15 18:50:00,22,12,2019-05-05 09:11:00,180,135,南风,东南风,3,3,4.4,4.4,129,丹东市,辽宁省
636,雨,8,8,雨,51,WaxingGibbous,2019-05-16 15:51:00,2019-05-16 03:05:00,2019-05-16,2019-05-16 04:26:00,2019-05-16 18:51:00,19,12,2019-05-05 09:11:00,135,135,东南风,东南风,3-4,3,5.6,4.4,129,丹东市,辽宁省
637,多云,1,31,多云,69,WaxingGibbous,2019-05-17 17:01:00,2019-05-17 03:36:00,2019-05-17,2019-05-17 04:26:00,2019-05-17 18:52:00,22,11,2019-05-05 09:11:00,180,0,南风,北风,3,3,4.4,4.4,129,丹东市,辽宁省
638,雨,8,2,阴,67,WaxingGibbous,2019-05-18 18:10:00,2019-05-18 04:09:00,2019-05-18,2019-05-18 04:25:00,2019-05-18 18:53:00,21,12,2019-05-05 09:11:00,180,180,南风,南风,3-4,3,5.6,4.4,129,丹东市,辽宁省
639,多云,1,31,多云,57,Full,2019-05-19 19:17:00,2019-05-19 04:44:00,2019-05-19,2019-05-19 04:24:00,2019-05-19 18:54:00,21,12,2019-05-05 09:11:00,225,225,西南风,西南风,3,3,4.4,4.4,129,丹东市,辽宁省
640,多云,1,31,多云,43,WaningCrescent,2019-05-04 05:11:00,2019-05-04 18:09:00,2019-05-04,2019-05-04 05:27:00,2019-05-04 18:49:00,29,18,2019-05-04 23:05:00,90,90,东风,东风,3,3,4.4,4.4,1295,景德镇市,江西省
641,多云,1,31,多云,57,New,2019-05-05 05:47:00,2019-05-05 19:07:00,2019-05-05,2019-05-05 05:26:00,2019-05-05 18:50:00,29,16,2019-05-05 09:05:00,135,45,东南风,东北风,3,3,4.4,4.4,1295,景德镇市,江西省
642,多云,1,2,阴,59,WaxingCrescent,2019-05-06 06:25:00,2019-05-06 20:07:00,2019-05-06,2019-05-06 05:26:00,2019-05-06 18:50:00,25,16,2019-05-05 09:05:00,90,90,东风,东风,3,3,4.4,4.4,1295,景德镇市,江西省
643,小雨,7,7,小雨,77,WaxingCrescent,2019-05-07 07:09:00,2019-05-07 21:08:00,2019-05-07,2019-05-07 05:25:00,2019-05-07 18:51:00,22,14,2019-05-05 09:05:00,90,90,东风,东风,3,3,4.4,4.4,1295,景德镇市,江西省
644,小雨,7,7,小雨,81,WaxingCrescent,2019-05-08 07:58:00,2019-05-08 22:09:00,2019-05-08,2019-05-08 05:24:00,2019-05-08 18:51:00,22,15,2019-05-05 09:05:00,90,0,东风,北风,3,3,4.4,4.4,1295,景德镇市,江西省
645,多云,1,31,多云,69,WaxingCrescent,2019-05-09 08:52:00,2019-05-09 23:07:00,2019-05-09,2019-05-09 05:23:00,2019-05-09 18:52:00,25,14,2019-05-05 09:05:00,315,315,西北风,西北风,3,3,4.4,4.4,1295,景德镇市,江西省
646,多云,1,31,多云,79,WaxingCrescent,2019-05-10 09:52:00,2019-05-10 00:02:00,2019-05-10,2019-05-10 05:23:00,2019-05-10 18:53:00,28,16,2019-05-05 09:05:00,270,90,西风,东风,3,3,4.4,4.4,1295,景德镇市,江西省
647,多云,1,31,多云,73,WaxingCrescent,2019-05-11 10:55:00,2019-05-11 00:02:00,2019-05-11,2019-05-11 05:22:00,2019-05-11 18:53:00,30,17,2019-05-05 09:05:00,0,315,北风,西北风,3,1,4.4,0.9,1295,景德镇市,江西省
648,多云,1,31,多云,78,First,2019-05-12 12:00:00,2019-05-12 00:52:00,2019-05-12,2019-05-12 05:21:00,2019-05-12 18:54:00,30,18,2019-05-05 09:11:00,180,90,南风,东风,3,3,4.4,4.4,1295,景德镇市,江西省
649,雨,8,8,雨,64,WaxingGibbous,2019-05-13 13:05:00,2019-05-13 01:37:00,2019-05-13,2019-05-13 05:20:00,2019-05-13 18:55:00,31,21,2019-05-05 09:11:00,135,135,东南风,东南风,3,3,4.4,4.4,1295,景德镇市,江西省
650,雨,8,8,雨,80,WaxingGibbous,2019-05-14 14:09:00,2019-05-14 02:19:00,2019-05-14,2019-05-14 05:20:00,2019-05-14 18:55:00,28,22,2019-05-05 09:11:00,180,45,南风,东北风,3,3,4.4,4.4,1295,景德镇市,江西省
651,雨,8,8,雨,67,WaxingGibbous,2019-05-15 15:13:00,2019-05-15 02:58:00,2019-05-15,2019-05-15 05:19:00,2019-05-15 18:56:00,31,23,2019-05-05 09:11:00,225,135,西南风,东南风,3,3,4.4,4.4,1295,景德镇市,江西省
652,雨,8,8,雨,62,WaxingGibbous,2019-05-16 16:16:00,2019-05-16 03:35:00,2019-05-16,2019-05-16 05:19:00,2019-05-16 18:56:00,28,20,2019-05-05 09:11:00,0,45,北风,东北风,3,3,4.4,4.4,1295,景德镇市,江西省
653,雨,8,8,雨,83,WaxingGibbous,2019-05-17 17:19:00,2019-05-17 04:13:00,2019-05-17,2019-05-17 05:18:00,2019-05-17 18:57:00,27,17,2019-05-05 09:11:00,0,45,北风,东北风,3,3,4.4,4.4,1295,景德镇市,江西省
654,多云,1,8,雨,64,WaxingGibbous,2019-05-18 18:22:00,2019-05-18 04:52:00,2019-05-18,2019-05-18 05:18:00,2019-05-18 18:58:00,28,19,2019-05-05 09:11:00,180,0,南风,北风,3,3,4.4,4.4,1295,景德镇市,江西省
655,阴,2,8,雨,51,Full,2019-05-19 19:24:00,2019-05-19 05:33:00,2019-05-19,2019-05-19 05:17:00,2019-05-19 18:58:00,28,19,2019-05-05 09:11:00,270,0,西风,北风,3,3,4.4,4.4,1295,景德镇市,江西省
656,多云,1,31,多云,47,WaningCrescent,2019-05-04 05:17:00,2019-05-04 18:15:00,2019-05-04,2019-05-04 05:33:00,2019-05-04 18:54:00,27,15,2019-05-04 23:05:00,0,0,北风,北风,3,3,4.4,4.4,1306,九江市,江西省
657,多云,1,7,小雨,59,New,2019-05-05 05:52:00,2019-05-05 19:13:00,2019-05-05,2019-05-05 05:32:00,2019-05-05 18:55:00,27,16,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1306,九江市,江西省
658,阴,2,2,阴,62,WaxingCrescent,2019-05-06 06:31:00,2019-05-06 20:13:00,2019-05-06,2019-05-06 05:31:00,2019-05-06 18:56:00,23,14,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1306,九江市,江西省
659,小雨,7,7,小雨,76,WaxingCrescent,2019-05-07 07:15:00,2019-05-07 21:14:00,2019-05-07,2019-05-07 05:31:00,2019-05-07 18:56:00,19,13,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1306,九江市,江西省
660,小雨,7,31,多云,78,WaxingCrescent,2019-05-08 08:04:00,2019-05-08 22:15:00,2019-05-08,2019-05-08 05:30:00,2019-05-08 18:57:00,21,14,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1306,九江市,江西省
661,晴,0,30,晴,67,WaxingCrescent,2019-05-09 08:58:00,2019-05-09 23:13:00,2019-05-09,2019-05-09 05:29:00,2019-05-09 18:57:00,23,16,2019-05-05 09:05:00,0,270,北风,西风,3,3,4.4,4.4,1306,九江市,江西省
662,晴,0,30,晴,76,WaxingCrescent,2019-05-10 09:58:00,2019-05-10 00:08:00,2019-05-10,2019-05-10 05:28:00,2019-05-10 18:58:00,25,17,2019-05-05 09:05:00,90,270,东风,西风,3,3,4.4,4.4,1306,九江市,江西省
663,多云,1,30,晴,74,WaxingCrescent,2019-05-11 11:01:00,2019-05-11 00:08:00,2019-05-11,2019-05-11 05:28:00,2019-05-11 18:59:00,27,16,2019-05-05 09:05:00,45,315,东北风,西北风,3,1,4.4,0.9,1306,九江市,江西省
664,多云,1,31,多云,79,First,2019-05-12 12:06:00,2019-05-12 00:57:00,2019-05-12,2019-05-12 05:27:00,2019-05-12 18:59:00,30,19,2019-05-05 09:11:00,180,90,南风,东风,3,3,4.4,4.4,1306,九江市,江西省
665,雨,8,8,雨,66,WaxingGibbous,2019-05-13 13:11:00,2019-05-13 01:43:00,2019-05-13,2019-05-13 05:26:00,2019-05-13 19:00:00,30,20,2019-05-05 09:11:00,90,90,东风,东风,3,3,4.4,4.4,1306,九江市,江西省
666,雨,8,8,雨,82,WaxingGibbous,2019-05-14 14:15:00,2019-05-14 02:24:00,2019-05-14,2019-05-14 05:26:00,2019-05-14 19:01:00,29,22,2019-05-05 09:11:00,180,45,南风,东北风,3,3,4.4,4.4,1306,九江市,江西省
667,雨,8,8,雨,67,WaxingGibbous,2019-05-15 15:19:00,2019-05-15 03:03:00,2019-05-15,2019-05-15 05:25:00,2019-05-15 19:01:00,32,23,2019-05-05 09:11:00,270,135,西风,东南风,3,3,4.4,4.4,1306,九江市,江西省
668,雨,8,8,雨,71,WaxingGibbous,2019-05-16 16:22:00,2019-05-16 03:41:00,2019-05-16,2019-05-16 05:24:00,2019-05-16 19:02:00,29,20,2019-05-05 09:11:00,0,45,北风,东北风,3,3,4.4,4.4,1306,九江市,江西省
669,雨,8,8,雨,84,WaxingGibbous,2019-05-17 17:25:00,2019-05-17 04:19:00,2019-05-17,2019-05-17 05:24:00,2019-05-17 19:02:00,25,17,2019-05-05 09:11:00,0,45,北风,东北风,3,3,4.4,4.4,1306,九江市,江西省
670,多云,1,8,雨,61,WaxingGibbous,2019-05-18 18:28:00,2019-05-18 04:58:00,2019-05-18,2019-05-18 05:23:00,2019-05-18 19:03:00,26,19,2019-05-05 09:11:00,180,225,南风,西南风,3,3,4.4,4.4,1306,九江市,江西省
671,阴,2,8,雨,48,Full,2019-05-19 19:30:00,2019-05-19 05:39:00,2019-05-19,2019-05-19 05:23:00,2019-05-19 19:04:00,28,19,2019-05-05 09:11:00,315,45,西北风,东北风,3,3,4.4,4.4,1306,九江市,江西省
672,多云,1,7,小雨,67,WaningCrescent,2019-05-04 05:21:00,2019-05-04 18:17:00,2019-05-04,2019-05-04 05:39:00,2019-05-04 18:56:00,26,19,2019-05-04 23:05:00,90,90,东风,东风,3,3,4.4,4.4,1318,新余市,江西省
673,小雨,7,7,小雨,90,New,2019-05-05 05:58:00,2019-05-05 19:15:00,2019-05-05,2019-05-05 05:38:00,2019-05-05 18:56:00,21,17,2019-05-05 09:05:00,45,45,东北风,东北风,3,3,4.4,4.4,1318,新余市,江西省
674,小雨,7,7,小雨,89,WaxingCrescent,2019-05-06 06:37:00,2019-05-06 20:14:00,2019-05-06,2019-05-06 05:37:00,2019-05-06 18:57:00,21,17,2019-05-05 09:05:00,45,45,东北风,东北风,3-4,3-4,5.6,5.6,1318,新余市,江西省
675,小雨,7,7,小雨,87,WaxingCrescent,2019-05-07 07:21:00,2019-05-07 21:15:00,2019-05-07,2019-05-07 05:36:00,2019-05-07 18:57:00,20,14,2019-05-05 09:05:00,45,45,东北风,东北风,3-4,3-4,5.6,5.6,1318,新余市,江西省
676,小雨,7,7,小雨,89,WaxingCrescent,2019-05-08 08:11:00,2019-05-08 22:15:00,2019-05-08,2019-05-08 05:36:00,2019-05-08 18:58:00,17,15,2019-05-05 09:05:00,45,0,东北风,北风,3,3,4.4,4.4,1318,新余市,江西省
677,多云,1,31,多云,83,WaxingCrescent,2019-05-09 09:05:00,2019-05-09 23:14:00,2019-05-09,2019-05-09 05:35:00,2019-05-09 18:59:00,23,14,2019-05-05 09:05:00,315,315,西北风,西北风,3,3,4.4,4.4,1318,新余市,江西省
678,多云,1,31,多云,87,WaxingCrescent,2019-05-10 10:05:00,2019-05-10 00:08:00,2019-05-10,2019-05-10 05:34:00,2019-05-10 18:59:00,16,15,2019-05-05 09:05:00,225,315,西南风,西北风,3,3,4.4,4.4,1318,新余市,江西省
679,多云,1,31,多云,83,WaxingCrescent,2019-05-11 11:07:00,2019-05-11 00:08:00,2019-05-11,2019-05-11 05:34:00,2019-05-11 19:00:00,28,19,2019-05-05 09:05:00,0,315,北风,西北风,3,1,4.4,0.9,1318,新余市,江西省
680,多云,1,8,雨,93,First,2019-05-12 12:12:00,2019-05-12 00:59:00,2019-05-12,2019-05-12 05:33:00,2019-05-12 19:00:00,30,19,2019-05-05 09:11:00,225,0,西南风,北风,3,3,4.4,4.4,1318,新余市,江西省
681,雨,8,8,雨,72,WaxingGibbous,2019-05-13 13:16:00,2019-05-13 01:45:00,2019-05-13,2019-05-13 05:32:00,2019-05-13 19:01:00,29,21,2019-05-05 09:11:00,225,180,西南风,南风,3,3,4.4,4.4,1318,新余市,江西省
682,雨,8,2,阴,87,WaxingGibbous,2019-05-14 14:20:00,2019-05-14 02:27:00,2019-05-14,2019-05-14 05:32:00,2019-05-14 19:02:00,31,23,2019-05-05 09:11:00,180,180,南风,南风,3,3,4.4,4.4,1318,新余市,江西省
683,雨,8,2,阴,69,WaxingGibbous,2019-05-15 15:23:00,2019-05-15 03:07:00,2019-05-15,2019-05-15 05:31:00,2019-05-15 19:02:00,33,22,2019-05-05 09:11:00,225,180,西南风,南风,3-4,3,5.6,4.4,1318,新余市,江西省
684,雨,8,8,雨,76,WaxingGibbous,2019-05-16 16:25:00,2019-05-16 03:45:00,2019-05-16,2019-05-16 05:31:00,2019-05-16 19:03:00,30,21,2019-05-05 09:11:00,270,45,西风,东北风,3,3,4.4,4.4,1318,新余市,江西省
685,雨,8,8,雨,86,WaxingGibbous,2019-05-17 17:28:00,2019-05-17 04:24:00,2019-05-17,2019-05-17 05:30:00,2019-05-17 19:03:00,28,18,2019-05-05 09:11:00,45,45,东北风,东北风,3,3,4.4,4.4,1318,新余市,江西省
686,多云,1,8,雨,61,WaxingGibbous,2019-05-18 18:30:00,2019-05-18 05:03:00,2019-05-18,2019-05-18 05:30:00,2019-05-18 19:04:00,29,19,2019-05-05 09:11:00,180,45,南风,东北风,3,3,4.4,4.4,1318,新余市,江西省
687,雨,8,8,雨,55,Full,2019-05-19 19:31:00,2019-05-19 05:45:00,2019-05-19,2019-05-19 05:29:00,2019-05-19 19:04:00,27,19,2019-05-05 09:11:00,270,0,西风,北风,3,3,4.4,4.4,1318,新余市,江西省
688,阴,2,4,雷阵雨,76,WaningCrescent,2019-05-04 05:23:00,2019-05-04 18:15:00,2019-05-04,2019-05-04 05:42:00,2019-05-04 18:53:00,27,19,2019-05-04 23:05:00,180,225,南风,西南风,3,3,4.4,4.4,1325,赣州市,江西省
689,中雨,8,8,中雨,95,New,2019-05-05 06:00:00,2019-05-05 19:12:00,2019-05-05,2019-05-05 05:41:00,2019-05-05 18:53:00,20,17,2019-05-05 09:05:00,0,45,北风,东北风,3,3-4,4.4,5.6,1325,赣州市,江西省
690,中雨,8,4,雷阵雨,96,WaxingCrescent,2019-05-06 06:40:00,2019-05-06 20:11:00,2019-05-06,2019-05-06 05:40:00,2019-05-06 18:54:00,21,16,2019-05-05 09:05:00,45,0,东北风,北风,3-4,3,5.6,4.4,1325,赣州市,江西省
691,雷阵雨,4,8,中雨,92,WaxingCrescent,2019-05-07 07:25:00,2019-05-07 21:11:00,2019-05-07,2019-05-07 05:39:00,2019-05-07 18:54:00,21,17,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
692,中雨,8,4,雷阵雨,90,WaxingCrescent,2019-05-08 08:15:00,2019-05-08 22:11:00,2019-05-08,2019-05-08 05:39:00,2019-05-08 18:55:00,20,17,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
693,雷阵雨,4,2,阴,84,WaxingCrescent,2019-05-09 09:10:00,2019-05-09 23:09:00,2019-05-09,2019-05-09 05:38:00,2019-05-09 18:55:00,23,18,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
694,多云,1,31,多云,84,WaxingCrescent,2019-05-10 10:09:00,2019-05-10 00:04:00,2019-05-10,2019-05-10 05:38:00,2019-05-10 18:56:00,28,19,2019-05-05 09:05:00,0,45,北风,东北风,3,3,4.4,4.4,1325,赣州市,江西省
695,多云,1,7,小雨,83,WaxingCrescent,2019-05-11 11:11:00,2019-05-11 00:04:00,2019-05-11,2019-05-11 05:37:00,2019-05-11 18:56:00,29,20,2019-05-05 09:05:00,225,315,西南风,西北风,4-5,1,8.05,0.9,1325,赣州市,江西省
696,雨,8,8,雨,85,First,2019-05-12 12:15:00,2019-05-12 00:55:00,2019-05-12,2019-05-12 05:36:00,2019-05-12 18:57:00,29,20,2019-05-05 09:10:00,180,180,南风,南风,3,3,4.4,4.4,1325,赣州市,江西省
697,雨,8,8,雨,75,WaxingGibbous,2019-05-13 13:18:00,2019-05-13 01:42:00,2019-05-13,2019-05-13 05:36:00,2019-05-13 18:57:00,30,21,2019-05-05 09:10:00,225,180,西南风,南风,3,3,4.4,4.4,1325,赣州市,江西省
698,雨,8,8,雨,82,WaxingGibbous,2019-05-14 14:21:00,2019-05-14 02:25:00,2019-05-14,2019-05-14 05:35:00,2019-05-14 18:58:00,31,22,2019-05-05 09:10:00,180,180,南风,南风,3,3,4.4,4.4,1325,赣州市,江西省
699,多云,1,2,阴,82,WaxingGibbous,2019-05-15 15:23:00,2019-05-15 03:06:00,2019-05-15,2019-05-15 05:35:00,2019-05-15 18:59:00,33,22,2019-05-05 09:10:00,225,180,西南风,南风,3,3,4.4,4.4,1325,赣州市,江西省
700,雨,8,8,雨,81,WaxingGibbous,2019-05-16 16:24:00,2019-05-16 03:45:00,2019-05-16,2019-05-16 05:34:00,2019-05-16 18:59:00,31,21,2019-05-05 09:10:00,225,180,西南风,南风,3,3,4.4,4.4,1325,赣州市,江西省
701,雨,8,8,雨,82,WaxingGibbous,2019-05-17 17:26:00,2019-05-17 04:25:00,2019-05-17,2019-05-17 05:34:00,2019-05-17 19:00:00,31,20,2019-05-05 09:10:00,45,0,东北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
702,雨,8,8,雨,74,WaxingGibbous,2019-05-18 18:27:00,2019-05-18 05:05:00,2019-05-18,2019-05-18 05:33:00,2019-05-18 19:00:00,30,20,2019-05-05 09:10:00,180,0,南风,北风,3,3,4.4,4.4,1325,赣州市,江西省
703,雨,8,8,雨,62,Full,2019-05-19 19:28:00,2019-05-19 05:48:00,2019-05-19,2019-05-19 05:33:00,2019-05-19 19:01:00,28,19,2019-05-05 09:10:00,180,0,南风,北风,3,3,4.4,4.4,1325,赣州市,江西省
704,多云,1,33,阵雨,69,WaningCrescent,2019-05-04 05:22:00,2019-05-04 18:16:00,2019-05-04,2019-05-04 05:40:00,2019-05-04 18:55:00,28,19,2019-05-04 23:05:00,135,135,东南风,东南风,3,3,4.4,4.4,1346,吉安市,江西省
705,小雨,7,7,小雨,96,New,2019-05-05 05:58:00,2019-05-05 19:14:00,2019-05-05,2019-05-05 05:39:00,2019-05-05 18:55:00,22,17,2019-05-05 09:05:00,45,45,东北风,东北风,3,3,4.4,4.4,1346,吉安市,江西省
706,小雨,7,7,小雨,97,WaxingCrescent,2019-05-06 06:38:00,2019-05-06 20:13:00,2019-05-06,2019-05-06 05:38:00,2019-05-06 18:56:00,21,17,2019-05-05 09:05:00,45,45,东北风,东北风,3-4,3,5.6,4.4,1346,吉安市,江西省
707,小雨,7,7,小雨,88,WaxingCrescent,2019-05-07 07:23:00,2019-05-07 21:13:00,2019-05-07,2019-05-07 05:38:00,2019-05-07 18:56:00,21,14,2019-05-05 09:05:00,45,0,东北风,北风,3-4,3-4,5.6,5.6,1346,吉安市,江西省
708,小雨,7,7,小雨,90,WaxingCrescent,2019-05-08 08:12:00,2019-05-08 22:14:00,2019-05-08,2019-05-08 05:37:00,2019-05-08 18:57:00,18,16,2019-05-05 09:05:00,0,0,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
709,多云,1,31,多云,80,WaxingCrescent,2019-05-09 09:07:00,2019-05-09 23:12:00,2019-05-09,2019-05-09 05:36:00,2019-05-09 18:57:00,24,16,2019-05-05 09:05:00,0,0,北风,北风,3-4,3,5.6,4.4,1346,吉安市,江西省
710,多云,1,31,多云,82,WaxingCrescent,2019-05-10 10:06:00,2019-05-10 00:07:00,2019-05-10,2019-05-10 05:36:00,2019-05-10 18:58:00,27,16,2019-05-05 09:05:00,0,0,北风,北风,3-4,3,5.6,4.4,1346,吉安市,江西省
711,多云,1,31,多云,81,WaxingCrescent,2019-05-11 11:09:00,2019-05-11 00:07:00,2019-05-11,2019-05-11 05:35:00,2019-05-11 18:59:00,29,19,2019-05-05 09:05:00,0,315,北风,西北风,3,1,4.4,0.9,1346,吉安市,江西省
712,雨,8,8,雨,92,First,2019-05-12 12:13:00,2019-05-12 00:57:00,2019-05-12,2019-05-12 05:34:00,2019-05-12 18:59:00,30,20,2019-05-05 09:10:00,180,135,南风,东南风,3,3,4.4,4.4,1346,吉安市,江西省
713,雨,8,8,雨,77,WaxingGibbous,2019-05-13 13:17:00,2019-05-13 01:44:00,2019-05-13,2019-05-13 05:34:00,2019-05-13 19:00:00,30,21,2019-05-05 09:10:00,45,180,东北风,南风,3,3,4.4,4.4,1346,吉安市,江西省
714,雨,8,2,阴,87,WaxingGibbous,2019-05-14 14:20:00,2019-05-14 02:26:00,2019-05-14,2019-05-14 05:33:00,2019-05-14 19:00:00,32,23,2019-05-05 09:10:00,180,180,南风,南风,3,3,4.4,4.4,1346,吉安市,江西省
715,雨,8,2,阴,80,WaxingGibbous,2019-05-15 15:23:00,2019-05-15 03:06:00,2019-05-15,2019-05-15 05:33:00,2019-05-15 19:01:00,33,23,2019-05-05 09:10:00,225,180,西南风,南风,3,3,4.4,4.4,1346,吉安市,江西省
716,雨,8,8,雨,80,WaxingGibbous,2019-05-16 16:25:00,2019-05-16 03:45:00,2019-05-16,2019-05-16 05:32:00,2019-05-16 19:01:00,31,21,2019-05-05 09:10:00,270,0,西风,北风,3,3,4.4,4.4,1346,吉安市,江西省
717,雨,8,8,雨,87,WaxingGibbous,2019-05-17 17:27:00,2019-05-17 04:24:00,2019-05-17,2019-05-17 05:32:00,2019-05-17 19:02:00,28,18,2019-05-05 09:10:00,45,0,东北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
718,多云,1,8,雨,73,WaxingGibbous,2019-05-18 18:29:00,2019-05-18 05:04:00,2019-05-18,2019-05-18 05:31:00,2019-05-18 19:02:00,30,19,2019-05-05 09:10:00,180,45,南风,东北风,3,3,4.4,4.4,1346,吉安市,江西省
719,雨,8,8,雨,66,Full,2019-05-19 19:30:00,2019-05-19 05:46:00,2019-05-19,2019-05-19 05:31:00,2019-05-19 19:03:00,28,19,2019-05-05 09:10:00,225,0,西南风,北风,3,3,4.4,4.4,1346,吉安市,江西省
720,多云,1,33,阵雨,29,WaningCrescent,2019-05-04 04:46:00,2019-05-04 18:05:00,2019-05-04,2019-05-04 04:50:00,2019-05-04 18:55:00,28,12,2019-05-04 23:05:00,225,0,西南风,北风,5-6,4-5,10.8,8.05,135,锦州市,辽宁省
721,晴,0,30,晴,24,New,2019-05-05 05:16:00,2019-05-05 19:09:00,2019-05-05,2019-05-05 04:49:00,2019-05-05 18:56:00,20,8,2019-05-05 09:05:00,0,315,北风,西北风,5-6,3,10.8,4.4,135,锦州市,辽宁省
722,晴,0,30,晴,19,WaxingCrescent,2019-05-06 05:49:00,2019-05-06 20:15:00,2019-05-06,2019-05-06 04:48:00,2019-05-06 18:57:00,25,11,2019-05-05 09:05:00,315,270,西北风,西风,3-4,3,5.6,4.4,135,锦州市,辽宁省
723,晴,0,30,晴,18,WaxingCrescent,2019-05-07 06:27:00,2019-05-07 21:20:00,2019-05-07,2019-05-07 04:47:00,2019-05-07 18:58:00,28,15,2019-05-05 09:05:00,270,315,西风,西北风,3-4,3,5.6,4.4,135,锦州市,辽宁省
724,晴,0,30,晴,21,WaxingCrescent,2019-05-08 07:12:00,2019-05-08 22:24:00,2019-05-08,2019-05-08 04:45:00,2019-05-08 18:59:00,28,13,2019-05-05 09:05:00,315,225,西北风,西南风,3-4,3,5.6,4.4,135,锦州市,辽宁省
725,晴,0,31,多云,23,WaxingCrescent,2019-05-09 08:05:00,2019-05-09 23:22:00,2019-05-09,2019-05-09 04:44:00,2019-05-09 19:00:00,30,15,2019-05-05 09:05:00,225,180,西南风,南风,3-4,3,5.6,4.4,135,锦州市,辽宁省
