,conditionDay,conditionIdDay,conditionIdNight,conditionNight,humidity,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDegreesDay,windDegreesNight,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
10,雨,8,8,雨,91,WaxingGibbous,2019-06-11 13:22:00,2019-06-11 01:10:00,2019-06-11,2019-06-11 05:39:00,2019-06-11 19:10:00,31,25,2019-06-02 15:13:00,225,45,西南风,东北风,3,3,4.4,4.4,1000,东莞市,广东省
11,雨,8,8,雨,81,WaxingGibbous,2019-06-12 14:21:00,2019-06-12 01:50:00,2019-06-12,2019-06-12 05:39:00,2019-06-12 19:11:00,30,23,2019-06-02 15:13:00,0,0,北风,北风,3,3,4.4,4.4,1000,东莞市,广东省
12,雨,8,8,雨,78,WaxingGibbous,2019-06-13 15:20:00,2019-06-13 02:30:00,2019-06-13,2019-06-13 05:39:00,2019-06-13 19:11:00,29,22,2019-06-02 15:13:00,45,45,东北风,东北风,3,3,4.4,4.4,1000,东莞市,广东省
13,雨,8,8,雨,85,WaxingGibbous,2019-06-14 16:18:00,2019-06-14 03:10:00,2019-06-14,2019-06-14 05:39:00,2019-06-14 19:11:00,32,23,2019-06-02 15:13:00,135,90,东南风,东风,3,3,4.4,4.4,1000,东莞市,广东省
14,雨,8,8,雨,88,WaxingGibbous,2019-06-15 17:17:00,2019-06-15 03:52:00,2019-06-15,2019-06-15 05:39:00,2019-06-15 19:12:00,32,23,2019-06-02 15:13:00,135,90,东南风,东风,3,3,4.4,4.4,1000,东莞市,广东省
15,雨,8,8,雨,93,WaxingGibbous,2019-06-16 18:15:00,2019-06-16 04:36:00,2019-06-16,2019-06-16 05:39:00,2019-06-16 19:12:00,32,24,2019-06-02 15:13:00,135,135,东南风,东南风,3,3,4.4,4.4,1000,东莞市,广东省
16,阵雨,3,33,阵雨,87,WaningCrescent,2019-06-01 04:05:00,2019-06-01 17:03:00,2019-06-01,2019-06-01 05:42:00,2019-06-01 19:07:00,30,24,2019-06-01 23:05:00,315,315,西北风,西北风,2,2,2.4,2.4,1002,中山市,广东省
17,中雨,8,33,阵雨,92,WaningCrescent,2019-06-02 04:45:00,2019-06-02 18:00:00,2019-06-02,2019-06-02 05:42:00,2019-06-02 19:07:00,31,24,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
18,雷阵雨,4,33,阵雨,88,New,2019-06-03 05:30:00,2019-06-03 19:00:00,2019-06-03,2019-06-03 05:41:00,2019-06-03 19:08:00,30,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
19,雷阵雨,4,33,阵雨,87,WaxingCrescent,2019-06-04 06:19:00,2019-06-04 20:01:00,2019-06-04,2019-06-04 05:41:00,2019-06-04 19:08:00,31,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
20,阵雨,3,33,阵雨,89,WaxingCrescent,2019-06-05 07:14:00,2019-06-05 21:01:00,2019-06-05,2019-06-05 05:41:00,2019-06-05 19:08:00,32,26,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
21,阵雨,3,31,多云,87,WaxingCrescent,2019-06-06 08:14:00,2019-06-06 21:59:00,2019-06-06,2019-06-06 05:41:00,2019-06-06 19:09:00,33,27,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
22,多云,1,31,多云,87,WaxingCrescent,2019-06-07 09:16:00,2019-06-07 22:54:00,2019-06-07,2019-06-07 05:41:00,2019-06-07 19:09:00,33,27,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
23,多云,1,31,多云,87,WaxingCrescent,2019-06-08 10:20:00,2019-06-08 23:43:00,2019-06-08,2019-06-08 05:41:00,2019-06-08 19:10:00,33,27,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1002,中山市,广东省
24,雨,8,8,雨,88,WaxingCrescent,2019-06-09 11:22:00,2019-06-09 00:29:00,2019-06-09,2019-06-09 05:41:00,2019-06-09 19:10:00,31,26,2019-06-02 15:13:00,180,180,南风,南风,3-4,3,5.6,4.4,1002,中山市,广东省
25,雨,8,8,雨,90,First,2019-06-10 12:24:00,2019-06-10 00:29:00,2019-06-10,2019-06-10 05:41:00,2019-06-10 19:10:00,31,25,2019-06-02 15:13:00,180,225,南风,西南风,3,3,4.4,4.4,1002,中山市,广东省
26,雨,8,8,雨,88,WaxingGibbous,2019-06-11 13:24:00,2019-06-11 01:11:00,2019-06-11,2019-06-11 05:41:00,2019-06-11 19:11:00,30,26,2019-06-02 15:13:00,225,225,西南风,西南风,3,3,4.4,4.4,1002,中山市,广东省
27,雨,8,8,雨,83,WaxingGibbous,2019-06-12 14:22:00,2019-06-12 01:52:00,2019-06-12,2019-06-12 05:41:00,2019-06-12 19:11:00,29,24,2019-06-02 15:13:00,0,0,北风,北风,3,3,4.4,4.4,1002,中山市,广东省
28,雨,8,8,雨,81,WaxingGibbous,2019-06-13 15:21:00,2019-06-13 02:32:00,2019-06-13,2019-06-13 05:41:00,2019-06-13 19:11:00,29,24,2019-06-02 15:13:00,45,45,东北风,东北风,3,3,4.4,4.4,1002,中山市,广东省
29,雨,8,8,雨,82,WaxingGibbous,2019-06-14 16:19:00,2019-06-14 03:12:00,2019-06-14,2019-06-14 05:42:00,2019-06-14 19:12:00,30,24,2019-06-02 15:13:00,135,90,东南风,东风,3,3,4.4,4.4,1002,中山市,广东省
30,雨,8,8,雨,85,WaxingGibbous,2019-06-15 17:17:00,2019-06-15 03:54:00,2019-06-15,2019-06-15 05:42:00,2019-06-15 19:12:00,30,25,2019-06-02 15:13:00,90,90,东风,东风,3,3,4.4,4.4,1002,中山市,广东省
31,雨,8,8,雨,92,WaxingGibbous,2019-06-16 18:16:00,2019-06-16 04:39:00,2019-06-16,2019-06-16 05:42:00,2019-06-16 19:12:00,31,25,2019-06-02 15:13:00,135,135,东南风,东南风,3-4,3,5.6,4.4,1002,中山市,广东省
32,中雨,8,8,中雨,90,WaningCrescent,2019-06-01 03:51:00,2019-06-01 16:51:00,2019-06-01,2019-06-01 05:26:00,2019-06-01 18:56:00,29,24,2019-06-01 23:05:00,315,315,西北风,西北风,2,2,2.4,2.4,1004,潮州市,广东省
33,中雨,8,8,中雨,87,WaningCrescent,2019-06-02 04:31:00,2019-06-02 17:48:00,2019-06-02,2019-06-02 05:26:00,2019-06-02 18:57:00,32,24,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
34,中雨,8,33,阵雨,92,New,2019-06-03 05:15:00,2019-06-03 18:48:00,2019-06-03,2019-06-03 05:26:00,2019-06-03 18:57:00,29,24,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
35,阵雨,3,33,阵雨,88,WaxingCrescent,2019-06-04 06:04:00,2019-06-04 19:49:00,2019-06-04,2019-06-04 05:26:00,2019-06-04 18:57:00,30,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
36,阵雨,3,2,阴,81,WaxingCrescent,2019-06-05 06:58:00,2019-06-05 20:50:00,2019-06-05,2019-06-05 05:26:00,2019-06-05 18:58:00,30,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
37,阵雨,3,31,多云,82,WaxingCrescent,2019-06-06 07:58:00,2019-06-06 21:48:00,2019-06-06,2019-06-06 05:26:00,2019-06-06 18:58:00,32,26,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
38,多云,1,31,多云,83,WaxingCrescent,2019-06-07 09:00:00,2019-06-07 22:42:00,2019-06-07,2019-06-07 05:26:00,2019-06-07 18:59:00,33,26,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
39,阵雨,3,33,阵雨,85,WaxingCrescent,2019-06-08 10:04:00,2019-06-08 23:31:00,2019-06-08,2019-06-08 05:26:00,2019-06-08 18:59:00,33,26,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1004,潮州市,广东省
40,雨,8,8,雨,84,WaxingCrescent,2019-06-09 11:07:00,2019-06-09 00:17:00,2019-06-09,2019-06-09 05:26:00,2019-06-09 18:59:00,31,24,2019-06-02 15:12:00,225,180,西南风,南风,3,3,4.4,4.4,1004,潮州市,广东省
41,雨,8,8,雨,89,First,2019-06-10 12:09:00,2019-06-10 00:17:00,2019-06-10,2019-06-10 05:26:00,2019-06-10 19:00:00,29,24,2019-06-02 15:12:00,225,90,西南风,东风,3,3,4.4,4.4,1004,潮州市,广东省
42,雨,8,8,雨,83,WaxingGibbous,2019-06-11 13:10:00,2019-06-11 00:59:00,2019-06-11,2019-06-11 05:26:00,2019-06-11 19:00:00,29,24,2019-06-02 15:12:00,90,90,东风,东风,3,3,4.4,4.4,1004,潮州市,广东省
43,雨,8,8,雨,75,WaxingGibbous,2019-06-12 14:09:00,2019-06-12 01:39:00,2019-06-12,2019-06-12 05:26:00,2019-06-12 19:00:00,26,22,2019-06-02 15:12:00,90,45,东风,东北风,3,3,4.4,4.4,1004,潮州市,广东省
44,雨,8,31,多云,74,WaxingGibbous,2019-06-13 15:08:00,2019-06-13 02:18:00,2019-06-13,2019-06-13 05:26:00,2019-06-13 19:01:00,27,20,2019-06-02 15:12:00,45,45,东北风,东北风,3,3,4.4,4.4,1004,潮州市,广东省
45,雨,8,8,雨,76,WaxingGibbous,2019-06-14 16:07:00,2019-06-14 02:58:00,2019-06-14,2019-06-14 05:26:00,2019-06-14 19:01:00,29,21,2019-06-02 15:12:00,90,45,东风,东北风,3,3,4.4,4.4,1004,潮州市,广东省
46,雨,8,8,雨,82,WaxingGibbous,2019-06-15 17:06:00,2019-06-15 03:40:00,2019-06-15,2019-06-15 05:26:00,2019-06-15 19:01:00,29,22,2019-06-02 15:12:00,90,45,东风,东北风,3,3,4.4,4.4,1004,潮州市,广东省
47,雨,8,2,阴,84,WaxingGibbous,2019-06-16 18:04:00,2019-06-16 04:24:00,2019-06-16,2019-06-16 05:26:00,2019-06-16 19:02:00,30,23,2019-06-02 15:12:00,90,90,东风,东风,3,3,4.4,4.4,1004,潮州市,广东省
48,阵雨,3,33,阵雨,90,WaningCrescent,2019-06-01 03:52:00,2019-06-01 16:52:00,2019-06-01,2019-06-01 05:28:00,2019-06-01 18:57:00,29,24,2019-06-01 23:06:00,315,315,西北风,西北风,2,2,2.4,2.4,1008,揭阳市,广东省
49,中雨,8,8,中雨,87,WaningCrescent,2019-06-02 04:32:00,2019-06-02 17:49:00,2019-06-02,2019-06-02 05:28:00,2019-06-02 18:57:00,32,24,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
50,中雨,8,33,阵雨,92,New,2019-06-03 05:16:00,2019-06-03 18:49:00,2019-06-03,2019-06-03 05:27:00,2019-06-03 18:58:00,29,24,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
51,阵雨,3,33,阵雨,88,WaxingCrescent,2019-06-04 06:05:00,2019-06-04 19:50:00,2019-06-04,2019-06-04 05:27:00,2019-06-04 18:58:00,31,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
52,阵雨,3,2,阴,81,WaxingCrescent,2019-06-05 07:00:00,2019-06-05 20:51:00,2019-06-05,2019-06-05 05:27:00,2019-06-05 18:59:00,31,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
53,阵雨,3,31,多云,82,WaxingCrescent,2019-06-06 07:59:00,2019-06-06 21:49:00,2019-06-06,2019-06-06 05:27:00,2019-06-06 18:59:00,32,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
54,多云,1,31,多云,83,WaxingCrescent,2019-06-07 09:02:00,2019-06-07 22:43:00,2019-06-07,2019-06-07 05:27:00,2019-06-07 18:59:00,33,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
55,阵雨,3,33,阵雨,85,WaxingCrescent,2019-06-08 10:05:00,2019-06-08 23:32:00,2019-06-08,2019-06-08 05:27:00,2019-06-08 19:00:00,32,24,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1008,揭阳市,广东省
56,雨,8,8,雨,84,WaxingCrescent,2019-06-09 11:09:00,2019-06-09 00:18:00,2019-06-09,2019-06-09 05:27:00,2019-06-09 19:00:00,31,25,2019-06-02 15:13:00,225,180,西南风,南风,3,3,4.4,4.4,1008,揭阳市,广东省
57,雨,8,8,雨,89,First,2019-06-10 12:10:00,2019-06-10 00:18:00,2019-06-10,2019-06-10 05:27:00,2019-06-10 19:01:00,30,24,2019-06-02 15:13:00,225,90,西南风,东风,3,3,4.4,4.4,1008,揭阳市,广东省
58,雨,8,8,雨,83,WaxingGibbous,2019-06-11 13:11:00,2019-06-11 01:00:00,2019-06-11,2019-06-11 05:27:00,2019-06-11 19:01:00,29,25,2019-06-02 15:13:00,180,90,南风,东风,3,3,4.4,4.4,1008,揭阳市,广东省
59,雨,8,8,雨,75,WaxingGibbous,2019-06-12 14:10:00,2019-06-12 01:40:00,2019-06-12,2019-06-12 05:27:00,2019-06-12 19:01:00,27,22,2019-06-02 15:13:00,90,45,东风,东北风,3,3,4.4,4.4,1008,揭阳市,广东省
60,雨,8,31,多云,74,WaxingGibbous,2019-06-13 15:09:00,2019-06-13 02:19:00,2019-06-13,2019-06-13 05:27:00,2019-06-13 19:02:00,27,21,2019-06-02 15:13:00,45,45,东北风,东北风,3,3,4.4,4.4,1008,揭阳市,广东省
61,雨,8,8,雨,76,WaxingGibbous,2019-06-14 16:08:00,2019-06-14 02:59:00,2019-06-14,2019-06-14 05:27:00,2019-06-14 19:02:00,29,22,2019-06-02 15:13:00,90,45,东风,东北风,3,3,4.4,4.4,1008,揭阳市,广东省
62,雨,8,8,雨,82,WaxingGibbous,2019-06-15 17:07:00,2019-06-15 03:41:00,2019-06-15,2019-06-15 05:28:00,2019-06-15 19:02:00,29,23,2019-06-02 15:13:00,90,45,东风,东北风,3,3,4.4,4.4,1008,揭阳市,广东省
63,雨,8,8,雨,84,WaxingGibbous,2019-06-16 18:05:00,2019-06-16 04:25:00,2019-06-16,2019-06-16 05:28:00,2019-06-16 19:03:00,30,24,2019-06-02 15:13:00,90,90,东风,东风,3,3,4.4,4.4,1008,揭阳市,广东省
64,大雨,9,2,阴,90,WaningCrescent,2019-06-01 04:10:00,2019-06-01 17:09:00,2019-06-01,2019-06-01 05:46:00,2019-06-01 19:13:00,32,24,2019-06-01 23:05:00,315,315,西北风,西北风,2,2,2.4,2.4,1014,云浮市,广东省
65,大雨,9,33,阵雨,98,WaningCrescent,2019-06-02 04:50:00,2019-06-02 18:06:00,2019-06-02,2019-06-02 05:46:00,2019-06-02 19:13:00,30,24,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
66,阵雨,3,2,阴,90,New,2019-06-03 05:35:00,2019-06-03 19:06:00,2019-06-03,2019-06-03 05:46:00,2019-06-03 19:14:00,31,24,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
67,阵雨,3,33,阵雨,90,WaxingCrescent,2019-06-04 06:24:00,2019-06-04 20:07:00,2019-06-04,2019-06-04 05:46:00,2019-06-04 19:14:00,31,24,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
68,阵雨,3,33,阵雨,91,WaxingCrescent,2019-06-05 07:19:00,2019-06-05 21:08:00,2019-06-05,2019-06-05 05:46:00,2019-06-05 19:15:00,31,25,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
69,阵雨,3,31,多云,88,WaxingCrescent,2019-06-06 08:18:00,2019-06-06 22:06:00,2019-06-06,2019-06-06 05:46:00,2019-06-06 19:15:00,33,25,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
70,多云,1,31,多云,90,WaxingCrescent,2019-06-07 09:21:00,2019-06-07 23:00:00,2019-06-07,2019-06-07 05:46:00,2019-06-07 19:15:00,35,25,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
71,多云,1,31,多云,88,WaxingCrescent,2019-06-08 10:25:00,2019-06-08 23:49:00,2019-06-08,2019-06-08 05:46:00,2019-06-08 19:16:00,34,24,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1014,云浮市,广东省
72,雨,8,8,雨,91,WaxingCrescent,2019-06-09 11:27:00,2019-06-09 00:35:00,2019-06-09,2019-06-09 05:46:00,2019-06-09 19:16:00,32,25,2019-06-02 15:12:00,180,180,南风,南风,3,3,4.4,4.4,1014,云浮市,广东省
73,雨,8,8,雨,88,First,2019-06-10 12:29:00,2019-06-10 00:35:00,2019-06-10,2019-06-10 05:46:00,2019-06-10 19:17:00,31,24,2019-06-02 15:12:00,180,135,南风,东南风,3,3,4.4,4.4,1014,云浮市,广东省
74,雨,8,8,雨,90,WaxingGibbous,2019-06-11 13:29:00,2019-06-11 01:17:00,2019-06-11,2019-06-11 05:46:00,2019-06-11 19:17:00,31,24,2019-06-02 15:12:00,270,315,西风,西北风,3,3,4.4,4.4,1014,云浮市,广东省
75,雨,8,8,雨,83,WaxingGibbous,2019-06-12 14:28:00,2019-06-12 01:57:00,2019-06-12,2019-06-12 05:46:00,2019-06-12 19:17:00,29,22,2019-06-02 15:12:00,0,45,北风,东北风,3,3,4.4,4.4,1014,云浮市,广东省
76,雨,8,8,雨,79,WaxingGibbous,2019-06-13 15:27:00,2019-06-13 02:37:00,2019-06-13,2019-06-13 05:46:00,2019-06-13 19:18:00,29,22,2019-06-02 15:12:00,0,0,北风,北风,3,3,4.4,4.4,1014,云浮市,广东省
77,雨,8,8,雨,87,WaxingGibbous,2019-06-14 16:25:00,2019-06-14 03:17:00,2019-06-14,2019-06-14 05:46:00,2019-06-14 19:18:00,30,23,2019-06-02 15:12:00,135,90,东南风,东风,3,3,4.4,4.4,1014,云浮市,广东省
78,雨,8,8,雨,90,WaxingGibbous,2019-06-15 17:24:00,2019-06-15 03:59:00,2019-06-15,2019-06-15 05:46:00,2019-06-15 19:18:00,30,23,2019-06-02 15:12:00,135,45,东南风,东北风,3,3,4.4,4.4,1014,云浮市,广东省
79,雨,8,8,雨,93,WaxingGibbous,2019-06-16 18:22:00,2019-06-16 04:44:00,2019-06-16,2019-06-16 05:46:00,2019-06-16 19:18:00,31,24,2019-06-02 15:12:00,90,90,东风,东风,3,3,4.4,4.4,1014,云浮市,广东省
80,雷阵雨,4,31,多云,79,WaningCrescent,2019-06-01 04:20:00,2019-06-01 17:13:00,2019-06-01,2019-06-01 05:59:00,2019-06-01 19:14:00,33,24,2019-06-01 23:06:00,315,315,西北风,西北风,2,2,2.4,2.4,1020,海口市,海南省
81,雷阵雨,4,31,多云,87,WaningCrescent,2019-06-02 05:01:00,2019-06-02 18:09:00,2019-06-02,2019-06-02 05:59:00,2019-06-02 19:15:00,33,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1020,海口市,海南省
82,多云,1,31,多云,80,New,2019-06-03 05:46:00,2019-06-03 19:08:00,2019-06-03,2019-06-03 05:59:00,2019-06-03 19:15:00,34,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1020,海口市,海南省
83,雷阵雨,4,31,多云,84,WaxingCrescent,2019-06-04 06:36:00,2019-06-04 20:09:00,2019-06-04,2019-06-04 05:58:00,2019-06-04 19:15:00,34,25,2019-06-02 15:06:00,0,135,北风,东南风,2,3-4,2.4,5.6,1020,海口市,海南省
84,阴,2,2,阴,80,WaxingCrescent,2019-06-05 07:32:00,2019-06-05 21:09:00,2019-06-05,2019-06-05 05:58:00,2019-06-05 19:16:00,34,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1020,海口市,海南省
85,多云,1,31,多云,77,WaxingCrescent,2019-06-06 08:31:00,2019-06-06 22:07:00,2019-06-06,2019-06-06 05:58:00,2019-06-06 19:16:00,35,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1020,海口市,海南省
86,多云,1,31,多云,77,WaxingCrescent,2019-06-07 09:33:00,2019-06-07 23:02:00,2019-06-07,2019-06-07 05:58:00,2019-06-07 19:17:00,35,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1020,海口市,海南省
87,多云,1,31,多云,76,WaxingCrescent,2019-06-08 10:36:00,2019-06-08 23:53:00,2019-06-08,2019-06-08 05:58:00,2019-06-08 19:17:00,35,25,2019-06-02 15:06:00,0,0,北风,北风,2,2,2.4,2.4,1020,海口市,海南省
88,雨,8,2,阴,77,WaxingCrescent,2019-06-09 11:38:00,2019-06-09 00:39:00,2019-06-09,2019-06-09 05:58:00,2019-06-09 19:17:00,32,27,2019-06-02 15:12:00,180,180,南风,南风,3,3,4.4,4.4,1020,海口市,海南省
89,雨,8,8,雨,81,First,2019-06-10 12:38:00,2019-06-10 00:39:00,2019-06-10,2019-06-10 05:59:00,2019-06-10 19:18:00,33,28,2019-06-02 15:12:00,180,180,南风,南风,3,3,4.4,4.4,1020,海口市,海南省
90,雨,8,8,雨,84,WaxingGibbous,2019-06-11 13:37:00,2019-06-11 01:23:00,2019-06-11,2019-06-11 05:59:00,2019-06-11 19:18:00,32,27,2019-06-02 15:12:00,90,180,东风,南风,3,3,4.4,4.4,1020,海口市,海南省
91,雨,8,8,雨,83,WaxingGibbous,2019-06-12 14:35:00,2019-06-12 02:04:00,2019-06-12,2019-06-12 05:59:00,2019-06-12 19:18:00,31,27,2019-06-02 15:12:00,315,270,西北风,西风,3,3,4.4,4.4,1020,海口市,海南省
92,雨,8,8,雨,87,WaxingGibbous,2019-06-13 15:32:00,2019-06-13 02:45:00,2019-06-13,2019-06-13 05:59:00,2019-06-13 19:19:00,31,26,2019-06-02 15:12:00,0,135,北风,东南风,3,3,4.4,4.4,1020,海口市,海南省
93,雨,8,8,雨,87,WaxingGibbous,2019-06-14 16:29:00,2019-06-14 03:27:00,2019-06-14,2019-06-14 05:59:00,2019-06-14 19:19:00,31,26,2019-06-02 15:12:00,90,90,东风,东风,3,3,4.4,4.4,1020,海口市,海南省
94,雨,8,8,雨,87,WaxingGibbous,2019-06-15 17:27:00,2019-06-15 04:10:00,2019-06-15,2019-06-15 05:59:00,2019-06-15 19:19:00,31,26,2019-06-02 15:12:00,90,135,东风,东南风,3-4,3,5.6,4.4,1020,海口市,海南省
95,雨,8,8,雨,86,WaxingGibbous,2019-06-16 18:24:00,2019-06-16 04:55:00,2019-06-16,2019-06-16 05:59:00,2019-06-16 19:19:00,32,27,2019-06-02 15:12:00,135,180,东南风,南风,3,3,4.4,4.4,1020,海口市,海南省
96,多云,1,4,雷阵雨,90,WaningCrescent,2019-06-01 04:24:00,2019-06-01 17:15:00,2019-06-01,2019-06-01 06:05:00,2019-06-01 19:14:00,33,26,2019-06-01 23:05:00,315,315,西北风,西北风,2,2,2.4,2.4,1022,三亚市,海南省
97,雷阵雨,4,4,雷阵雨,92,WaningCrescent,2019-06-02 05:06:00,2019-06-02 18:10:00,2019-06-02,2019-06-02 06:05:00,2019-06-02 19:15:00,32,27,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1022,三亚市,海南省
98,多云,1,31,多云,93,New,2019-06-03 05:52:00,2019-06-03 19:09:00,2019-06-03,2019-06-03 06:05:00,2019-06-03 19:15:00,33,27,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1022,三亚市,海南省
99,雷阵雨,4,4,雷阵雨,94,WaxingCrescent,2019-06-04 06:43:00,2019-06-04 20:09:00,2019-06-04,2019-06-04 06:05:00,2019-06-04 19:15:00,33,26,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1022,三亚市,海南省
100,多云,1,2,阴,93,WaxingCrescent,2019-06-05 07:39:00,2019-06-05 21:09:00,2019-06-05,2019-06-05 06:05:00,2019-06-05 19:16:00,34,26,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1022,三亚市,海南省
101,多云,1,2,阴,91,WaxingCrescent,2019-06-06 08:38:00,2019-06-06 22:07:00,2019-06-06,2019-06-06 06:05:00,2019-06-06 19:16:00,34,26,2019-06-02 15:05:00,0,0,北风,北风,2,2,2.4,2.4,1022,三亚市,海南省
